Plan ID,渠道,标题,正文,触达成功,点击人次,发送日期
P0038,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩6份,快来领取优惠券 新人立减5元 免费配送,38349,3038,2026-08-01
P0038,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩47份,快来领取优惠券 新人立减5元 免费配送,12784,2892,2026-08-01
P0038,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,32663,3533,2026-08-01
P0038,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩83份,快来领取优惠券 新人立减5元 免费配送,16476,4010,2026-08-01
P0038,短信,限时秒杀 免费麦辣鸡腿堡 仅剩93份,快来领取优惠券 新人立减5元 免费配送,23561,1416,2026-08-01
P0038,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩98份,快来领取优惠券 新人立减5元 免费配送,49416,4034,2026-08-01
P0038,短信,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,11806,3256,2026-08-01
P0038,短信,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,45888,4853,2026-08-01
P0038,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,2788,3821,2026-08-01
P0038,短信,限时秒杀 免费麦辣鸡腿堡 仅剩77份,快来领取优惠券 新人立减5元 免费配送,44966,1520,2026-08-01
P0038,短信,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,21660,4838,2026-08-01
P0038,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩56份,快来领取优惠券 新人立减5元 免费配送,38216,1280,2026-08-01
P0038,短信,限时秒杀 免费麦辣鸡腿堡 仅剩55份,快来领取优惠券 新人立减5元 免费配送,26653,2043,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,20347,2071,2026-08-01
P0039,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩33份,快来领取优惠券 新人立减5元 免费配送,16846,4494,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,30853,2051,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,41893,1299,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩32份,快来领取优惠券 新人立减5元 免费配送,10432,2202,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩23份,快来领取优惠券 新人立减5元 免费配送,36161,4986,2026-08-01
P0039,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩58份,快来领取优惠券 新人立减5元 免费配送,32445,1777,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩24份,快来领取优惠券 新人立减5元 免费配送,40342,3032,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩32份,快来领取优惠券 新人立减5元 免费配送,47524,827,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,14781,2506,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩35份,快来领取优惠券 新人立减5元 免费配送,34537,1755,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,21665,269,2026-08-01
P0039,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,13910,1439,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,6304,2154,2026-08-01
P0039,短信,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,46130,4084,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,45152,3256,2026-08-01
P0039,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,4848,2841,2026-08-01
P0039,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩98份,快来领取优惠券 新人立减5元 免费配送,18440,4677,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩40份,快来领取优惠券 新人立减5元 免费配送,36910,3498,2026-08-01
P0039,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,15443,834,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,42166,847,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,44260,4872,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,49033,4987,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩73份,快来领取优惠券 新人立减5元 免费配送,16396,265,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,48848,2656,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,26650,1151,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩79份,快来领取优惠券 新人立减5元 免费配送,35813,1720,2026-08-01
P0040,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,11403,1604,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,9972,1165,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩34份,快来领取优惠券 新人立减5元 免费配送,33506,2586,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,41383,2322,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,9935,3433,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩26份,快来领取优惠券 新人立减5元 免费配送,39586,240,2026-08-01
P0040,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩69份,快来领取优惠券 新人立减5元 免费配送,44154,4030,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩17份,快来领取优惠券 新人立减5元 免费配送,49581,2318,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩93份,快来领取优惠券 新人立减5元 免费配送,46836,2387,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,15455,133,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,49518,4830,2026-08-01
P0040,短信,限时秒杀 免费麦辣鸡腿堡 仅剩1份,快来领取优惠券 新人立减5元 免费配送,28406,1141,2026-08-01
P0040,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,36294,436,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,15417,1528,2026-08-01
P0041,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,44526,3725,2026-08-01
P0041,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,42768,2355,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩91份,快来领取优惠券 新人立减5元 免费配送,13369,922,2026-08-01
P0041,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,18836,2988,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,19528,1884,2026-08-01
P0041,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩71份,快来领取优惠券 新人立减5元 免费配送,26720,636,2026-08-01
P0041,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,8457,4933,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,34876,1234,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,10449,3561,2026-08-01
P0041,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩94份,快来领取优惠券 新人立减5元 免费配送,36137,1698,2026-08-01
P0041,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,5484,2271,2026-08-01
P0041,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩42份,快来领取优惠券 新人立减5元 免费配送,25652,4293,2026-08-01
P0041,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,26560,3245,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩17份,快来领取优惠券 新人立减5元 免费配送,47520,4532,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩20份,快来领取优惠券 新人立减5元 免费配送,43995,384,2026-08-01
P0041,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩79份,快来领取优惠券 新人立减5元 免费配送,30076,4329,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩54份,快来领取优惠券 新人立减5元 免费配送,14771,3939,2026-08-01
P0041,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩51份,快来领取优惠券 新人立减5元 免费配送,6749,899,2026-08-01
P0041,短信,限时秒杀 免费麦辣鸡腿堡 仅剩52份,快来领取优惠券 新人立减5元 免费配送,8969,4251,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩60份,快来领取优惠券 新人立减5元 免费配送,43824,1475,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩26份,快来领取优惠券 新人立减5元 免费配送,16270,2071,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩77份,快来领取优惠券 新人立减5元 免费配送,25771,3429,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩71份,快来领取优惠券 新人立减5元 免费配送,14934,4406,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,33229,844,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,34633,1166,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,37060,4825,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,41699,3635,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩51份,快来领取优惠券 新人立减5元 免费配送,43010,2247,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,42946,336,2026-08-01
P0042,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,14494,383,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,15106,4343,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,1459,1274,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,31922,848,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩36份,快来领取优惠券 新人立减5元 免费配送,43530,2475,2026-08-01
P0042,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,49366,2536,2026-08-01
P0042,短信,限时秒杀 免费麦辣鸡腿堡 仅剩12份,快来领取优惠券 新人立减5元 免费配送,41257,1119,2026-08-01
P0042,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,41147,823,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,27827,2066,2026-08-01
P0042,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,19540,1279,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,25258,1292,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,22067,2723,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩93份,快来领取优惠券 新人立减5元 免费配送,5953,3044,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩26份,快来领取优惠券 新人立减5元 免费配送,20345,4371,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩55份,快来领取优惠券 新人立减5元 免费配送,43665,3203,2026-08-01
P0043,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩5份,快来领取优惠券 新人立减5元 免费配送,10353,3711,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,42251,1370,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,40476,4108,2026-08-01
P0043,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩20份,快来领取优惠券 新人立减5元 免费配送,39365,1317,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩55份,快来领取优惠券 新人立减5元 免费配送,18358,1833,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩21份,快来领取优惠券 新人立减5元 免费配送,10128,3716,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩55份,快来领取优惠券 新人立减5元 免费配送,12761,413,2026-08-01
P0043,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩97份,快来领取优惠券 新人立减5元 免费配送,31814,4793,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩88份,快来领取优惠券 新人立减5元 免费配送,25030,907,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,17098,4363,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩4份,快来领取优惠券 新人立减5元 免费配送,47572,4927,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩60份,快来领取优惠券 新人立减5元 免费配送,18042,4899,2026-08-01
P0043,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩90份,快来领取优惠券 新人立减5元 免费配送,37863,3183,2026-08-01
P0043,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩31份,快来领取优惠券 新人立减5元 免费配送,41979,1099,2026-08-01
P0043,短信,限时秒杀 免费麦辣鸡腿堡 仅剩75份,快来领取优惠券 新人立减5元 免费配送,48694,4341,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,43610,2092,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,10407,1281,2026-08-01
P0044,短信,限时秒杀 免费麦辣鸡腿堡 仅剩20份,快来领取优惠券 新人立减5元 免费配送,39799,1552,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩14份,快来领取优惠券 新人立减5元 免费配送,19313,882,2026-08-01
P0044,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩80份,快来领取优惠券 新人立减5元 免费配送,31659,4828,2026-08-01
P0044,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩75份,快来领取优惠券 新人立减5元 免费配送,28515,439,2026-08-01
P0044,短信,限时秒杀 免费麦辣鸡腿堡 仅剩10份,快来领取优惠券 新人立减5元 免费配送,10264,3798,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,22814,2180,2026-08-01
P0044,短信,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,26590,281,2026-08-01
P0044,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,16850,1839,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,48240,1279,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩67份,快来领取优惠券 新人立减5元 免费配送,14959,3810,2026-08-01
P0044,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩2份,快来领取优惠券 新人立减5元 免费配送,17415,3547,2026-08-01
P0044,短信,限时秒杀 免费麦辣鸡腿堡 仅剩67份,快来领取优惠券 新人立减5元 免费配送,36895,1158,2026-08-01
P0044,短信,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,47906,4765,2026-08-01
P0044,短信,限时秒杀 免费麦辣鸡腿堡 仅剩69份,快来领取优惠券 新人立减5元 免费配送,26443,1741,2026-08-01
P0044,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,30173,2309,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩83份,快来领取优惠券 新人立减5元 免费配送,18158,2609,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,10499,3785,2026-08-01
P0044,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩50份,快来领取优惠券 新人立减5元 免费配送,43160,3764,2026-08-01
